280.111, 131.948, 8.308,  8.867 False
279.834, 131.948, 8.314,  8.900 False
279.557, 131.947, 8.319,  8.933 False
279.280, 131.946, 8.323,  8.966 False
279.002, 131.944, 8.327,  8.999 False
278.725, 131.941, 8.331,  9.032 False
278.447, 131.937, 8.334,  9.065 False
278.169, 131.933, 8.336,  9.098 False
277.892, 131.928, 8.338,  9.131 False
277.614, 131.922, 8.341,  9.164 False
277.336, 131.917, 8.342,  9.197 False
277.058, 131.911, 8.344,  9.230 False
276.780, 131.904, 8.345,  9.263 False
276.502, 131.897, 8.346,  9.296 False
276.224, 131.889, 8.347,  9.329 False
275.946, 131.880, 8.347,  9.362 False
275.668, 131.870, 8.347,  9.395 False
275.390, 131.859, 8.348,  9.428 False
275.112, 131.849, 8.349,  9.461 False
274.834, 131.838, 8.350,  9.494 False
274.556, 131.826, 8.350,  9.527 False
274.278, 131.814, 8.351,  9.560 False
274.000, 131.802, 8.351,  9.593 False
273.722, 131.790, 8.351,  9.626 False
273.444, 131.777, 8.351,  9.659 False
273.166, 131.763, 8.350,  9.692 False
272.888, 131.748, 8.350,  9.725 False
272.610, 131.732, 8.351,  9.758 False
272.332, 131.716, 8.351,  9.791 False
272.054, 131.700, 8.351,  9.824 False
271.776, 131.684, 8.351,  9.857 False
271.498, 131.667, 8.351,  9.890 False
271.221, 131.650, 8.351,  9.923 False
270.943, 131.633, 8.351,  9.956 False
270.665, 131.616, 8.350,  9.989 False
270.387, 131.599, 8.350, 10.022 False
270.109, 131.582, 8.350, 10.055 False
269.832, 131.564, 8.350, 10.088 False
269.554, 131.545, 8.349, 10.121 False
269.276, 131.525, 8.349, 10.154 False
268.999, 131.506, 8.349, 10.187 False
268.721, 131.486, 8.349, 10.220 False
268.444, 131.467, 8.349, 10.253 False
268.166, 131.448, 8.348, 10.286 False
267.888, 131.428, 8.348, 10.319 False
267.611, 131.408, 8.348, 10.352 False
267.333, 131.388, 8.348, 10.385 False
267.056, 131.368, 8.347, 10.418 False
266.778, 131.347, 8.347, 10.451 False
266.501, 131.327, 8.347, 10.484 False
266.224, 131.306, 8.346, 10.517 False
265.946, 131.285, 8.346, 10.550 False
265.669, 131.265, 8.346, 10.583 False
265.391, 131.243, 8.346, 10.616 False
265.114, 131.222, 8.345, 10.649 False
264.837, 131.201, 8.345, 10.682 False
264.559, 131.179, 8.345, 10.715 False
264.282, 131.158, 8.345, 10.748 False
264.005, 131.136, 8.344, 10.781 False
263.727, 131.115, 8.344, 10.814 False
263.450, 131.093, 8.344, 10.847 False
263.173, 131.071, 8.344, 10.880 False
262.896, 131.049, 8.343, 10.913 False
262.618, 131.027, 8.343, 10.946 False
262.341, 131.006, 8.343, 10.979 False
262.064, 130.984, 8.343, 11.012 False
261.787, 130.962, 8.343, 11.045 False
261.509, 130.940, 8.342, 11.078 False
261.232, 130.918, 8.342, 11.111 False
260.955, 130.896, 8.342, 11.144 False
260.678, 130.873, 8.342, 11.177 False
260.401, 130.851, 8.341, 11.210 False
260.124, 130.829, 8.341, 11.243 False
259.846, 130.807, 8.341, 11.276 False
259.569, 130.785, 8.341, 11.309 False
259.292, 130.763, 8.341, 11.342 False
259.015, 130.741, 8.341, 11.375 False
258.738, 130.719, 8.340, 11.408 False
258.461, 130.696, 8.340, 11.441 False
258.184, 130.674, 8.340, 11.474 False
257.906, 130.652, 8.340, 11.507 False
257.629, 130.630, 8.340, 11.540 False
257.352, 130.608, 8.339, 11.573 False
257.075, 130.586, 8.339, 11.606 False
256.798, 130.564, 8.339, 11.639 False
256.521, 130.542, 8.339, 11.672 False
256.244, 130.520, 8.339, 11.705 False
255.967, 130.498, 8.339, 11.738 False
255.690, 130.476, 8.339, 11.771 False
255.413, 130.454, 8.338, 11.804 False
255.135, 130.433, 8.338, 11.837 False
254.858, 130.411, 8.338, 11.870 False
254.581, 130.389, 8.338, 11.903 False
254.304, 130.368, 8.338, 11.936 False
254.027, 130.346, 8.338, 11.969 False
253.750, 130.325, 8.338, 12.002 False
253.473, 130.303, 8.338, 12.035 False
253.196, 130.282, 8.337, 12.068 False
252.919, 130.260, 8.337, 12.101 False
252.642, 130.239, 8.337, 12.134 False
252.365, 130.218, 8.337, 12.167 False
252.087, 130.197, 8.337, 12.200 False
251.810, 130.176, 8.337, 12.233 False
251.533, 130.155, 8.337, 12.266 False
251.256, 130.134, 8.337, 12.299 False
250.979, 130.114, 8.337, 12.332 False
250.702, 130.093, 8.337, 12.365 False
250.425, 130.072, 8.336, 12.398 False
250.148, 130.052, 8.336, 12.431 False
249.870, 130.032, 8.336, 12.464 False
249.593, 130.011, 8.336, 12.497 False
249.316, 129.991, 8.336, 12.530 False
